trial_is,timestamp
16474,2021-05-16 01:55:09
16477,2021-05-16 01:55:09
16478,2021-05-16 01:55:09
16479,2021-05-16 01:55:10
16480,2021-05-16 01:55:10
16486,2021-05-16 01:55:11
16487,2021-05-16 01:55:11
16488,2021-05-16 01:55:11
16490,2021-05-16 01:55:11
16491,2021-05-16 01:55:11
16492,2021-05-16 01:55:12
16493,2021-05-16 01:55:12
16494,2021-05-16 01:55:12
16495,2021-05-16 01:55:12
16496,2021-05-16 01:55:13
16500,2021-05-16 01:55:13
16502,2021-05-16 01:55:14
16504,2021-05-16 01:55:14
16505,2021-05-16 01:55:14
16511,2021-05-16 01:55:15
16513,2021-05-16 01:55:15
16514,2021-05-16 01:55:16
16516,2021-05-16 01:55:16
16518,2021-05-16 01:55:16
16519,2021-05-16 01:55:16
16520,2021-05-16 01:55:17
16523,2021-05-16 01:55:17
16524,2021-05-16 01:55:17
16528,2021-05-16 01:55:18
16533,2021-05-16 01:55:18
16542,2021-05-16 01:55:20
16543,2021-05-16 01:55:20
16544,2021-05-16 01:55:20
16552,2021-05-16 01:55:21
16553,2021-05-16 01:55:21
16559,2021-05-16 01:55:22
16560,2021-05-16 01:55:22
16561,2021-05-16 01:55:23
16562,2021-05-16 01:55:23
16564,2021-05-16 01:55:23
16565,2021-05-16 01:55:23
16570,2021-05-16 01:55:24
16574,2021-05-16 01:55:25
16576,2021-05-16 01:55:25
16577,2021-05-16 01:55:25
16580,2021-05-16 01:55:26
16584,2021-05-16 01:55:27
16586,2021-05-16 01:55:27
16587,2021-05-16 01:55:27
16590,2021-05-16 01:55:28
16596,2021-05-16 01:55:28
16597,2021-05-16 01:55:29
16599,2021-05-16 01:55:29
16602,2021-05-16 01:55:30
16610,2021-05-16 01:55:31
16617,2021-05-16 01:55:32
16618,2021-05-16 01:55:32
16620,2021-05-16 01:55:32
16621,2021-05-16 01:55:32
16622,2021-05-16 01:55:33
16623,2021-05-16 01:55:33
16629,2021-05-16 01:55:34
16630,2021-05-16 01:55:34
16632,2021-05-16 01:55:34
16634,2021-05-16 01:55:35
16636,2021-05-16 01:55:35
16637,2021-05-16 01:55:35
16638,2021-05-16 01:55:35
16640,2021-05-16 01:55:36
16641,2021-05-16 01:55:36
16642,2021-05-16 01:55:36
16646,2021-05-16 01:55:37
16648,2021-05-16 01:55:37
16652,2021-05-16 01:55:37
16653,2021-05-16 01:55:38
16654,2021-05-16 01:55:38
16655,2021-05-16 01:55:38
16657,2021-05-16 01:55:38
16661,2021-05-16 01:55:39
16662,2021-05-16 01:55:39
16663,2021-05-16 01:55:39
16664,2021-05-16 01:55:40
16666,2021-05-16 01:55:40
16667,2021-05-16 01:55:40
16668,2021-05-16 01:55:40
16669,2021-05-16 01:55:41
16671,2021-05-16 01:55:41
16673,2021-05-16 01:55:41
16674,2021-05-16 01:55:42
16676,2021-05-16 01:55:42
16677,2021-05-16 01:55:42
16678,2021-05-16 01:55:42
16679,2021-05-16 01:55:43
16680,2021-05-16 01:55:43
16681,2021-05-16 01:55:43
16682,2021-05-16 01:55:43
16686,2021-05-16 01:55:44
16687,2021-05-16 01:55:44
16688,2021-05-16 01:55:44
16689,2021-05-16 01:55:44
16690,2021-05-16 01:55:45
16693,2021-05-16 01:55:45
16694,2021-05-16 01:55:45
16695,2021-05-16 01:55:46
16697,2021-05-16 01:55:46
16698,2021-05-16 01:55:46
16699,2021-05-16 01:55:47
16700,2021-05-16 01:55:47
16702,2021-05-16 01:55:47
16703,2021-05-16 01:55:48
16704,2021-05-16 01:55:48
16705,2021-05-16 01:55:48
16707,2021-05-16 01:55:48
16709,2021-05-16 01:55:49
16711,2021-05-16 01:55:49
16712,2021-05-16 01:55:49
16713,2021-05-16 01:55:50
16714,2021-05-16 01:55:50
16717,2021-05-16 01:55:50
16719,2021-05-16 01:55:51
16720,2021-05-16 01:55:51
16723,2021-05-16 01:55:52
16724,2021-05-16 01:55:52
16725,2021-05-16 01:55:52
16727,2021-05-16 01:55:52
16728,2021-05-16 01:55:52
16731,2021-05-16 01:55:53
16732,2021-05-16 01:55:53
16733,2021-05-16 01:55:53
16734,2021-05-16 01:55:54
16735,2021-05-16 01:55:54
16737,2021-05-16 01:55:54
16738,2021-05-16 01:55:54
16739,2021-05-16 01:55:55
16740,2021-05-16 01:55:55
16741,2021-05-16 01:55:55
16743,2021-05-16 01:55:55
16744,2021-05-16 01:55:56
16745,2021-05-16 01:55:56
16746,2021-05-16 01:55:56
16747,2021-05-16 01:55:56
16748,2021-05-16 01:55:56
16749,2021-05-16 01:55:57
16750,2021-05-16 01:55:57
16751,2021-05-16 01:55:57
16754,2021-05-16 01:55:57
16755,2021-05-16 01:55:58
16756,2021-05-16 01:55:58
16757,2021-05-16 01:55:58
16758,2021-05-16 01:55:58
16759,2021-05-16 01:55:59
16763,2021-05-16 01:55:59
16767,2021-05-16 01:56:00
16768,2021-05-16 01:56:00
16769,2021-05-16 01:56:00
16770,2021-05-16 01:56:00
16771,2021-05-16 01:56:01
16774,2021-05-16 01:56:01
16775,2021-05-16 01:56:01
16776,2021-05-16 01:56:02
16780,2021-05-16 01:56:02
16781,2021-05-16 01:56:02
16782,2021-05-16 01:56:02
16784,2021-05-16 01:56:03
16787,2021-05-16 01:56:03
16788,2021-05-16 01:56:04
16789,2021-05-16 01:56:04
16790,2021-05-16 01:56:04
16792,2021-05-16 01:56:04
16794,2021-05-16 01:56:04
16797,2021-05-16 01:56:05
16798,2021-05-16 01:56:05
16801,2021-05-16 01:56:05
16804,2021-05-16 01:56:06
16808,2021-05-16 01:56:07
16809,2021-05-16 01:56:07
16814,2021-05-16 01:56:08
16815,2021-05-16 01:56:08
16816,2021-05-16 01:56:08
16819,2021-05-16 01:56:08
16824,2021-05-16 01:56:10
16826,2021-05-16 01:56:10
16827,2021-05-16 01:56:10
16830,2021-05-16 01:56:11
16832,2021-05-16 01:56:11
16833,2021-05-16 01:56:11
16836,2021-05-16 01:56:12
16837,2021-05-16 01:56:12
16838,2021-05-16 01:56:12
16839,2021-05-16 01:56:13
16840,2021-05-16 01:56:13
16841,2021-05-16 01:56:13
16842,2021-05-16 01:56:13
16843,2021-05-16 01:56:14
16844,2021-05-16 01:56:14
16845,2021-05-16 01:56:14
16846,2021-05-16 01:56:15
16847,2021-05-16 01:56:15
16848,2021-05-16 01:56:15
16850,2021-05-16 01:56:15
16851,2021-05-16 01:56:16
16852,2021-05-16 01:56:16
16853,2021-05-16 01:56:16
16854,2021-05-16 01:56:16
16855,2021-05-16 01:56:16
16856,2021-05-16 01:56:17
16857,2021-05-16 01:56:17
16858,2021-05-16 01:56:18
16864,2021-05-16 01:56:18
16865,2021-05-16 01:56:19
16867,2021-05-16 01:56:19
16868,2021-05-16 01:56:19
16871,2021-05-16 01:56:20
16872,2021-05-16 01:56:20
16873,2021-05-16 01:56:20
16876,2021-05-16 01:56:20
16881,2021-05-16 01:56:21
16883,2021-05-16 01:56:22
16884,2021-05-16 01:56:22
16885,2021-05-16 01:56:22
16890,2021-05-16 01:56:23
16891,2021-05-16 01:56:23
16892,2021-05-16 01:56:23
16894,2021-05-16 01:56:23
16895,2021-05-16 01:56:24
16896,2021-05-16 01:56:24
16897,2021-05-16 01:56:24
16898,2021-05-16 01:56:24
16899,2021-05-16 01:56:24
16900,2021-05-16 01:56:25
16903,2021-05-16 01:56:25
16904,2021-05-16 01:56:25
16905,2021-05-16 01:56:26
16908,2021-05-16 01:56:26
16909,2021-05-16 01:56:27
16910,2021-05-16 01:56:27
16912,2021-05-16 01:56:27
16913,2021-05-16 01:56:27
16914,2021-05-16 01:56:28
16916,2021-05-16 01:56:28
16919,2021-05-16 01:56:28
16920,2021-05-16 01:56:29
16922,2021-05-16 01:56:29
16923,2021-05-16 01:56:29
16925,2021-05-16 01:56:30
16929,2021-05-16 01:56:30
16931,2021-05-16 01:56:31
16932,2021-05-16 01:56:31
16933,2021-05-16 01:56:31
16937,2021-05-16 01:56:32
16938,2021-05-16 01:56:32
16939,2021-05-16 01:56:32
16940,2021-05-16 01:56:32
16941,2021-05-16 01:56:32
16943,2021-05-16 01:56:33
16947,2021-05-16 01:56:33
16948,2021-05-16 01:56:34
16950,2021-05-16 01:56:34
16952,2021-05-16 01:56:35
16953,2021-05-16 01:56:35
16954,2021-05-16 01:56:35
16956,2021-05-16 01:56:35
16959,2021-05-16 01:56:36
16960,2021-05-16 01:56:36
16961,2021-05-16 01:56:36
16962,2021-05-16 01:56:36
16963,2021-05-16 01:56:37
16964,2021-05-16 01:56:37
16965,2021-05-16 01:56:37
16966,2021-05-16 01:56:37
16968,2021-05-16 01:56:38
16969,2021-05-16 01:56:38
16970,2021-05-16 01:56:38
16974,2021-05-16 01:56:39
16975,2021-05-16 01:56:39
16977,2021-05-16 01:56:39
16978,2021-05-16 01:56:39
16980,2021-05-16 01:56:40
16982,2021-05-16 01:56:40
16983,2021-05-16 01:56:40
16984,2021-05-16 01:56:40
16986,2021-05-16 01:56:41
16987,2021-05-16 01:56:41
16988,2021-05-16 01:56:41
16989,2021-05-16 01:56:41
16990,2021-05-16 01:56:41
16996,2021-05-16 01:56:42
17001,2021-05-16 01:56:43
17002,2021-05-16 01:56:43
17003,2021-05-16 01:56:43
17009,2021-05-16 01:56:44
17010,2021-05-16 01:56:44
17011,2021-05-16 01:56:45
17012,2021-05-16 01:56:45
17013,2021-05-16 01:56:45
17014,2021-05-16 01:56:45
17015,2021-05-16 01:56:45
17023,2021-05-16 01:56:46
17024,2021-05-16 01:56:47
17025,2021-05-16 01:56:47
17028,2021-05-16 01:56:47
17029,2021-05-16 01:56:48
17031,2021-05-16 01:56:48
17032,2021-05-16 01:56:48
17033,2021-05-16 01:56:49
17034,2021-05-16 01:56:49
17035,2021-05-16 01:56:49
17036,2021-05-16 01:56:49
17037,2021-05-16 01:56:50
17041,2021-05-16 01:56:50
17042,2021-05-16 01:56:51
17043,2021-05-16 01:56:51
17044,2021-05-16 01:56:51
17046,2021-05-16 01:56:51
17047,2021-05-16 01:56:52
17050,2021-05-16 01:56:52
17051,2021-05-16 01:56:52
17052,2021-05-16 01:56:52
17053,2021-05-16 01:56:53
17054,2021-05-16 01:56:53
17055,2021-05-16 01:56:53
17059,2021-05-16 01:56:54
17060,2021-05-16 01:56:54
17062,2021-05-16 01:56:54
17063,2021-05-16 01:56:54
17065,2021-05-16 01:56:55
17066,2021-05-16 01:56:55
17067,2021-05-16 01:56:58
17069,2021-05-16 01:56:58
17070,2021-05-16 01:56:58
17071,2021-05-16 01:56:59
17073,2021-05-16 01:56:59
17075,2021-05-16 01:56:59
17080,2021-05-16 01:57:00
17081,2021-05-16 01:57:00
17083,2021-05-16 01:57:01
17086,2021-05-16 01:57:01
17087,2021-05-16 01:57:01
17088,2021-05-16 01:57:02
17089,2021-05-16 01:57:02
17091,2021-05-16 01:57:02
17097,2021-05-16 01:57:03
17102,2021-05-16 01:57:04
17108,2021-05-16 01:57:05
17109,2021-05-16 01:57:05
17110,2021-05-16 01:57:05
17111,2021-05-16 01:57:05
17113,2021-05-16 01:57:06
17114,2021-05-16 01:57:06
17115,2021-05-16 01:57:06
17116,2021-05-16 01:57:06
17117,2021-05-16 01:57:07
17118,2021-05-16 01:57:07
17119,2021-05-16 01:57:07
17122,2021-05-16 01:57:07
17124,2021-05-16 01:57:08
17127,2021-05-16 01:57:08
17128,2021-05-16 01:57:09
17129,2021-05-16 01:57:09
17132,2021-05-16 01:57:09
17133,2021-05-16 01:57:09
17134,2021-05-16 01:57:10
17135,2021-05-16 01:57:10
17137,2021-05-16 01:57:10
17138,2021-05-16 01:57:10
17139,2021-05-16 01:57:11
17140,2021-05-16 01:57:11
17141,2021-05-16 01:57:11
17142,2021-05-16 01:57:11
17145,2021-05-16 01:57:12
17146,2021-05-16 01:57:12
17147,2021-05-16 01:57:12
17148,2021-05-16 01:57:12
17150,2021-05-16 01:57:13
17151,2021-05-16 01:57:13
17152,2021-05-16 01:57:13
17154,2021-05-16 01:57:14
17157,2021-05-16 01:57:14
17158,2021-05-16 01:57:14
17159,2021-05-16 01:57:14
17160,2021-05-16 01:57:15
17161,2021-05-16 01:57:15
17163,2021-05-16 01:57:15
17164,2021-05-16 01:57:15
17165,2021-05-16 01:57:16
17169,2021-05-16 01:57:16
17170,2021-05-16 01:57:16
17171,2021-05-16 01:57:16
17173,2021-05-16 01:57:17
17175,2021-05-16 01:57:17
17176,2021-05-16 01:57:17
17177,2021-05-16 01:57:18
17179,2021-05-16 01:57:18
17180,2021-05-16 01:57:18
17181,2021-05-16 01:57:18
17184,2021-05-16 01:57:19
17186,2021-05-16 01:57:19
17187,2021-05-16 01:57:19
17188,2021-05-16 01:57:20
17190,2021-05-16 01:57:20
17192,2021-05-16 01:57:20
17193,2021-05-16 01:57:20
17194,2021-05-16 01:57:21
17195,2021-05-16 01:57:21
17196,2021-05-16 01:57:21
17199,2021-05-16 01:57:21
17200,2021-05-16 01:57:22
17202,2021-05-16 01:57:22
17203,2021-05-16 01:57:22
17204,2021-05-16 01:57:22
17206,2021-05-16 01:57:23
17207,2021-05-16 01:57:23
17208,2021-05-16 01:57:23
17209,2021-05-16 01:57:24
17210,2021-05-16 01:57:24
17211,2021-05-16 01:57:24
17213,2021-05-16 01:57:24
17214,2021-05-16 01:57:25
17215,2021-05-16 01:57:25
17216,2021-05-16 01:57:25
17218,2021-05-16 01:57:25
17219,2021-05-16 01:57:26
17220,2021-05-16 01:57:26
17222,2021-05-16 01:57:26
17224,2021-05-16 01:57:27
17225,2021-05-16 01:57:27
17229,2021-05-16 01:57:27
17232,2021-05-16 01:57:28
17234,2021-05-16 01:57:28
17235,2021-05-16 01:57:28
17237,2021-05-16 01:57:29
17246,2021-05-16 01:57:30
17247,2021-05-16 01:57:30
17248,2021-05-16 01:57:30
17249,2021-05-16 01:57:30
17250,2021-05-16 01:57:31
17252,2021-05-16 01:57:31
17253,2021-05-16 01:57:31
17254,2021-05-16 01:57:31
17255,2021-05-16 01:57:31
17256,2021-05-16 01:57:32
17257,2021-05-16 01:57:32
17258,2021-05-16 01:57:32
17260,2021-05-16 01:57:32
17262,2021-05-16 01:57:33
17263,2021-05-16 01:57:33
17264,2021-05-16 01:57:33
17265,2021-05-16 01:57:33
17267,2021-05-16 01:57:34
17270,2021-05-16 01:57:34
17271,2021-05-16 01:57:34
17272,2021-05-16 01:57:35
17273,2021-05-16 01:57:35
17274,2021-05-16 01:57:35
17275,2021-05-16 01:57:35
17276,2021-05-16 01:57:35
17277,2021-05-16 01:57:36
17279,2021-05-16 01:57:36
17280,2021-05-16 01:57:36
17283,2021-05-16 01:57:37
17284,2021-05-16 01:57:37
17286,2021-05-16 01:57:37
17287,2021-05-16 01:57:37
17288,2021-05-16 01:57:38
17289,2021-05-16 01:57:38
17290,2021-05-16 01:57:38
17293,2021-05-16 01:57:39
17294,2021-05-16 01:57:39
17295,2021-05-16 01:57:39
17297,2021-05-16 01:57:39
17298,2021-05-16 01:57:40
17299,2021-05-16 01:57:40
17301,2021-05-16 01:57:40
17302,2021-05-16 01:57:40
17304,2021-05-16 01:57:41
17305,2021-05-16 01:57:41
17306,2021-05-16 01:57:41
17308,2021-05-16 01:57:41
17309,2021-05-16 01:57:42
17310,2021-05-16 01:57:42
17311,2021-05-16 01:57:42
17312,2021-05-16 01:57:42
17315,2021-05-16 01:57:43
17316,2021-05-16 01:57:43
17317,2021-05-16 01:57:43
17318,2021-05-16 01:57:43
17319,2021-05-16 01:57:44
17320,2021-05-16 01:57:44
17321,2021-05-16 01:57:44
17323,2021-05-16 01:57:45
17324,2021-05-16 01:57:45
17325,2021-05-16 01:57:45
17327,2021-05-16 01:57:45
17328,2021-05-16 01:57:46
17331,2021-05-16 01:57:46
17333,2021-05-16 01:57:46
17334,2021-05-16 01:57:46
17335,2021-05-16 01:57:47
17336,2021-05-16 01:57:47
17337,2021-05-16 01:57:47
17339,2021-05-16 01:57:48
17342,2021-05-16 01:57:48
17343,2021-05-16 01:57:48
17350,2021-05-16 01:57:49
17351,2021-05-16 01:57:50
17352,2021-05-16 01:57:50
17353,2021-05-16 01:57:50
17354,2021-05-16 01:57:50
17356,2021-05-16 01:57:51
17358,2021-05-16 01:57:51
17360,2021-05-16 01:57:51
17361,2021-05-16 01:57:51
17365,2021-05-16 01:57:52
17367,2021-05-16 01:57:52
17368,2021-05-16 01:57:52
17369,2021-05-16 01:57:53
17370,2021-05-16 01:57:53
17371,2021-05-16 01:57:53
17373,2021-05-16 01:57:53
17375,2021-05-16 01:57:54
17376,2021-05-16 01:57:54
17377,2021-05-16 01:57:54
17378,2021-05-16 01:57:54
17379,2021-05-16 01:57:55
17381,2021-05-16 01:57:55
17382,2021-05-16 01:57:55
17385,2021-05-16 01:57:55
17386,2021-05-16 01:57:56
17387,2021-05-16 01:57:56
17389,2021-05-16 01:57:56
17390,2021-05-16 01:57:56
17391,2021-05-16 01:57:57
17392,2021-05-16 01:57:57
17393,2021-05-16 01:57:57
17395,2021-05-16 01:57:57
17396,2021-05-16 01:57:57
17397,2021-05-16 01:57:58
17399,2021-05-16 01:57:58
17400,2021-05-16 01:57:59
17402,2021-05-16 01:57:59
17405,2021-05-16 01:58:00
17409,2021-05-16 01:58:00
17411,2021-05-16 01:58:01
17413,2021-05-16 01:58:01
17414,2021-05-16 01:58:01
17417,2021-05-16 01:58:02
17418,2021-05-16 01:58:02
17420,2021-05-16 01:58:02
17422,2021-05-16 01:58:02
17424,2021-05-16 01:58:03
17429,2021-05-16 01:58:04
17431,2021-05-16 01:58:04
17437,2021-05-16 01:58:05
17438,2021-05-16 01:58:05
17439,2021-05-16 01:58:05
17441,2021-05-16 01:58:06
17443,2021-05-16 01:58:06
17444,2021-05-16 01:58:06
17448,2021-05-16 01:58:07
17449,2021-05-16 01:58:07
17450,2021-05-16 01:58:07
17451,2021-05-16 01:58:07
17452,2021-05-16 01:58:07
17454,2021-05-16 01:58:08
17456,2021-05-16 01:58:08
17457,2021-05-16 01:58:08
17458,2021-05-16 01:58:08
17459,2021-05-16 01:58:09
17461,2021-05-16 01:58:09
17464,2021-05-16 01:58:10
17466,2021-05-16 01:58:10
17467,2021-05-16 01:58:10
17468,2021-05-16 01:58:10
17470,2021-05-16 01:58:11
17474,2021-05-16 01:58:11
17475,2021-05-16 01:58:12
17476,2021-05-16 01:58:12
17478,2021-05-16 01:58:12
17480,2021-05-16 01:58:13
17482,2021-05-16 01:58:13
17483,2021-05-16 01:58:13
17484,2021-05-16 01:58:13
17485,2021-05-16 01:58:13
17489,2021-05-16 01:58:14
17490,2021-05-16 01:58:14
17491,2021-05-16 01:58:14
17493,2021-05-16 01:58:15
17494,2021-05-16 01:58:15
17496,2021-05-16 01:58:15
17497,2021-05-16 01:58:15
17498,2021-05-16 01:58:16
17499,2021-05-16 01:58:16
17503,2021-05-16 01:58:16
17504,2021-05-16 01:58:17
17506,2021-05-16 01:58:17
17507,2021-05-16 01:58:17
17508,2021-05-16 01:58:17
17510,2021-05-16 01:58:18
17511,2021-05-16 01:58:18
17513,2021-05-16 01:58:18
17516,2021-05-16 01:58:19
17517,2021-05-16 01:58:19
17518,2021-05-16 01:58:19
17521,2021-05-16 01:58:20
17522,2021-05-16 01:58:20
17523,2021-05-16 01:58:20
17524,2021-05-16 01:58:20
17525,2021-05-16 01:58:20
17526,2021-05-16 01:58:20
17527,2021-05-16 01:58:21
17529,2021-05-16 01:58:21
17531,2021-05-16 01:58:21
17532,2021-05-16 01:58:22
17533,2021-05-16 01:58:22
17534,2021-05-16 01:58:22
17536,2021-05-16 01:58:22
17537,2021-05-16 01:58:23
17538,2021-05-16 01:58:23
17539,2021-05-16 01:58:23
17540,2021-05-16 01:58:23
17541,2021-05-16 01:58:24
17542,2021-05-16 01:58:24
17544,2021-05-16 01:58:24
17545,2021-05-16 01:58:24
17547,2021-05-16 01:58:25
17548,2021-05-16 01:58:25
17549,2021-05-16 01:58:25
17550,2021-05-16 01:58:25
17551,2021-05-16 01:58:26
17553,2021-05-16 01:58:26
17554,2021-05-16 01:58:26
17555,2021-05-16 01:58:26
17557,2021-05-16 01:58:27
17558,2021-05-16 01:58:27
17559,2021-05-16 01:58:27
17562,2021-05-16 01:58:27
17564,2021-05-16 01:58:28
17565,2021-05-16 01:58:28
17568,2021-05-16 01:58:28
17569,2021-05-16 01:58:28
17571,2021-05-16 01:58:29
17572,2021-05-16 01:58:29
17573,2021-05-16 01:58:29
17574,2021-05-16 01:58:29
17577,2021-05-16 01:58:30
17581,2021-05-16 01:58:30
17584,2021-05-16 01:58:31
17585,2021-05-16 01:58:31
17587,2021-05-16 01:58:31
17590,2021-05-16 01:58:32
17591,2021-05-16 01:58:32
17592,2021-05-16 01:58:32
17594,2021-05-16 01:58:32
17595,2021-05-16 01:58:33
17597,2021-05-16 01:58:33
17598,2021-05-16 01:58:33
17599,2021-05-16 01:58:33
17600,2021-05-16 01:58:34
17602,2021-05-16 01:58:34
17603,2021-05-16 01:58:34
17604,2021-05-16 01:58:34
17605,2021-05-16 01:58:34
17613,2021-05-16 01:58:35
17615,2021-05-16 01:58:36
17616,2021-05-16 01:58:36
17617,2021-05-16 01:58:36
17618,2021-05-16 01:58:36
17620,2021-05-16 01:58:37
17622,2021-05-16 01:58:37
17626,2021-05-16 01:58:38
17627,2021-05-16 01:58:38
17628,2021-05-16 01:58:38
17629,2021-05-16 01:58:38
17630,2021-05-16 01:58:39
17632,2021-05-16 01:58:39
17633,2021-05-16 01:58:39
17635,2021-05-16 01:58:39
17636,2021-05-16 01:58:40
17637,2021-05-16 01:58:40
17638,2021-05-16 01:58:40
17639,2021-05-16 01:58:40
17640,2021-05-16 01:58:41
17642,2021-05-16 01:58:41
17643,2021-05-16 01:58:41
17644,2021-05-16 01:58:41
17646,2021-05-16 01:58:42
17647,2021-05-16 01:58:42
17648,2021-05-16 01:58:42
17650,2021-05-16 01:58:42
17651,2021-05-16 01:58:43
17654,2021-05-16 01:58:43
17655,2021-05-16 01:58:44
17656,2021-05-16 01:58:44
17657,2021-05-16 01:58:44
17659,2021-05-16 01:58:44
17660,2021-05-16 01:58:44
17661,2021-05-16 01:58:45
17662,2021-05-16 01:58:45
17665,2021-05-16 01:58:45
17666,2021-05-16 01:58:46
17669,2021-05-16 01:58:46
17670,2021-05-16 01:58:46
17671,2021-05-16 01:58:47
17672,2021-05-16 01:58:47
17674,2021-05-16 01:58:47
17675,2021-05-16 01:58:48
17676,2021-05-16 01:58:48
17679,2021-05-16 01:58:48
17680,2021-05-16 01:58:48
17682,2021-05-16 01:58:49
17683,2021-05-16 01:58:49
17685,2021-05-16 01:58:49
17687,2021-05-16 01:58:49
17690,2021-05-16 01:58:50
17691,2021-05-16 01:58:50
17692,2021-05-16 01:58:50
17695,2021-05-16 01:58:51
17696,2021-05-16 01:58:51
17697,2021-05-16 01:58:51
17699,2021-05-16 01:58:52
17700,2021-05-16 01:58:52
17704,2021-05-16 01:58:52
17706,2021-05-16 01:58:53
17707,2021-05-16 01:58:53
17708,2021-05-16 01:58:53
17709,2021-05-16 01:58:53
17710,2021-05-16 01:58:54
17712,2021-05-16 01:58:54
17714,2021-05-16 01:58:54
17715,2021-05-16 01:58:54
17716,2021-05-16 01:58:55
17717,2021-05-16 01:58:55
17718,2021-05-16 01:58:55
17719,2021-05-16 01:58:56
17721,2021-05-16 01:58:56
17722,2021-05-16 01:58:56
17723,2021-05-16 01:58:56
17728,2021-05-16 01:58:57
17729,2021-05-16 01:58:57
17730,2021-05-16 01:58:57
17733,2021-05-16 01:58:58
17734,2021-05-16 01:58:58
17735,2021-05-16 01:58:58
17736,2021-05-16 01:58:59
17737,2021-05-16 01:58:59
17738,2021-05-16 01:58:59
17740,2021-05-16 01:58:59
17742,2021-05-16 01:59:00
17744,2021-05-16 01:59:00
17747,2021-05-16 01:59:01
17749,2021-05-16 01:59:01
17750,2021-05-16 01:59:01
17751,2021-05-16 01:59:01
17752,2021-05-16 01:59:01
17754,2021-05-16 01:59:02
17755,2021-05-16 01:59:02
17758,2021-05-16 01:59:02
17759,2021-05-16 01:59:03
17761,2021-05-16 01:59:03
17762,2021-05-16 01:59:03
17767,2021-05-16 01:59:04
17769,2021-05-16 01:59:04
17770,2021-05-16 01:59:04
17771,2021-05-16 01:59:04
17773,2021-05-16 01:59:05
17775,2021-05-16 01:59:05
17776,2021-05-16 01:59:05
17777,2021-05-16 01:59:05
17778,2021-05-16 01:59:06
17781,2021-05-16 01:59:06
17785,2021-05-16 01:59:06
17786,2021-05-16 01:59:07
17788,2021-05-16 01:59:07
17790,2021-05-16 01:59:07
17791,2021-05-16 01:59:08
17796,2021-05-16 01:59:08
17797,2021-05-16 01:59:08
17798,2021-05-16 01:59:09
17800,2021-05-16 01:59:09
17802,2021-05-16 01:59:09
17803,2021-05-16 01:59:10
17806,2021-05-16 01:59:10
17807,2021-05-16 01:59:10
17809,2021-05-16 01:59:11
17811,2021-05-16 01:59:11
17812,2021-05-16 01:59:11
17813,2021-05-16 01:59:11
17818,2021-05-16 01:59:12
17819,2021-05-16 01:59:12
17821,2021-05-16 01:59:12
17822,2021-05-16 01:59:13
17824,2021-05-16 01:59:13
17826,2021-05-16 01:59:13
17827,2021-05-16 01:59:13
17828,2021-05-16 01:59:14
17829,2021-05-16 01:59:14
17830,2021-05-16 01:59:14
17831,2021-05-16 01:59:14
17832,2021-05-16 01:59:14
17834,2021-05-16 01:59:15
17835,2021-05-16 01:59:15
17836,2021-05-16 01:59:15
17837,2021-05-16 01:59:16
17839,2021-05-16 01:59:16
17846,2021-05-16 01:59:17
17850,2021-05-16 01:59:18
17851,2021-05-16 01:59:18
17852,2021-05-16 01:59:18
17853,2021-05-16 01:59:18
17854,2021-05-16 01:59:19
17857,2021-05-16 01:59:19
17858,2021-05-16 01:59:19
17860,2021-05-16 01:59:19
17861,2021-05-16 01:59:20
17862,2021-05-16 01:59:20
17863,2021-05-16 01:59:20
17864,2021-05-16 01:59:20
17865,2021-05-16 01:59:20
17866,2021-05-16 01:59:21
17867,2021-05-16 01:59:21
17868,2021-05-16 01:59:21
17869,2021-05-16 01:59:22
17872,2021-05-16 01:59:22
17874,2021-05-16 01:59:22
17875,2021-05-16 01:59:23
17876,2021-05-16 01:59:23
17878,2021-05-16 01:59:23
17879,2021-05-16 01:59:23
17880,2021-05-16 01:59:24
17881,2021-05-16 01:59:24
17882,2021-05-16 01:59:24
17884,2021-05-16 01:59:24
17885,2021-05-16 01:59:25
17886,2021-05-16 01:59:25
17887,2021-05-16 01:59:25
17888,2021-05-16 01:59:25
17889,2021-05-16 01:59:25
17890,2021-05-16 01:59:25
17891,2021-05-16 01:59:26
17892,2021-05-16 01:59:26
17893,2021-05-16 01:59:26
17894,2021-05-16 01:59:26
17895,2021-05-16 01:59:26
17897,2021-05-16 01:59:27
17898,2021-05-16 01:59:27
17899,2021-05-16 01:59:27
17900,2021-05-16 01:59:27
17905,2021-05-16 01:59:28
17907,2021-05-16 01:59:29
17908,2021-05-16 01:59:29
17909,2021-05-16 01:59:29
17912,2021-05-16 01:59:29
17916,2021-05-16 01:59:30
17917,2021-05-16 01:59:30
17918,2021-05-16 01:59:30
17919,2021-05-16 01:59:31
17920,2021-05-16 01:59:31
17921,2021-05-16 01:59:31
17924,2021-05-16 01:59:31
17926,2021-05-16 01:59:32
17929,2021-05-16 01:59:32
17932,2021-05-16 01:59:33
17935,2021-05-16 01:59:33
17936,2021-05-16 01:59:33
17938,2021-05-16 01:59:34
17942,2021-05-16 01:59:34
17943,2021-05-16 01:59:34
17945,2021-05-16 01:59:35
17946,2021-05-16 01:59:35
17947,2021-05-16 01:59:35
17949,2021-05-16 01:59:36
17951,2021-05-16 01:59:36
17952,2021-05-16 01:59:36
17953,2021-05-16 01:59:36
